model_type,dataset_type,stem,original_path,watermarked_path,logmel_score,stft_score
audioseal,spoofed,E_0006135494,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0006135494.flac,watermarked_audios/audioseal/spoofed/E_0006135494_watermarked.flac,0.36912938952445984,0.259503573179245
audioseal,spoofed,E_0002810578,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0002810578.flac,watermarked_audios/audioseal/spoofed/E_0002810578_watermarked.flac,0.2943938374519348,0.19502094388008118
audioseal,spoofed,E_0009276318,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0009276318.flac,watermarked_audios/audioseal/spoofed/E_0009276318_watermarked.flac,0.28900495171546936,0.2168935388326645
audioseal,spoofed,E_0002768385,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0002768385.flac,watermarked_audios/audioseal/spoofed/E_0002768385_watermarked.flac,0.39735183119773865,0.2705983519554138
audioseal,spoofed,E_0001811782,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0001811782.flac,watermarked_audios/audioseal/spoofed/E_0001811782_watermarked.flac,0.3945366144180298,0.24349519610404968
audioseal,spoofed,E_0007031856,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0007031856.flac,watermarked_audios/audioseal/spoofed/E_0007031856_watermarked.flac,0.2964719533920288,0.21009095013141632
audioseal,spoofed,E_0003975007,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0003975007.flac,watermarked_audios/audioseal/spoofed/E_0003975007_watermarked.flac,0.3730209767818451,0.20617806911468506
audioseal,spoofed,E_0008246230,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0008246230.flac,watermarked_audios/audioseal/spoofed/E_0008246230_watermarked.flac,0.33519211411476135,0.19874240458011627
audioseal,spoofed,E_0009795866,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0009795866.flac,watermarked_audios/audioseal/spoofed/E_0009795866_watermarked.flac,0.33147409558296204,0.21748454868793488
audioseal,spoofed,E_0003516743,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0003516743.flac,watermarked_audios/audioseal/spoofed/E_0003516743_watermarked.flac,0.3966536819934845,0.24784834682941437
audioseal,spoofed,E_0002258045,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0002258045.flac,watermarked_audios/audioseal/spoofed/E_0002258045_watermarked.flac,0.27790796756744385,0.21076184511184692
audioseal,spoofed,E_0009056179,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0009056179.flac,watermarked_audios/audioseal/spoofed/E_0009056179_watermarked.flac,0.3640982508659363,0.25635045766830444
audioseal,spoofed,E_0005387705,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0005387705.flac,watermarked_audios/audioseal/spoofed/E_0005387705_watermarked.flac,0.34238699078559875,0.22619131207466125
audioseal,spoofed,E_0000227295,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0000227295.flac,watermarked_audios/audioseal/spoofed/E_0000227295_watermarked.flac,0.300472617149353,0.20553597807884216
audioseal,spoofed,E_0005610176,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0005610176.flac,watermarked_audios/audioseal/spoofed/E_0005610176_watermarked.flac,0.502038836479187,0.31688031554222107
audioseal,spoofed,E_0008292813,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0008292813.flac,watermarked_audios/audioseal/spoofed/E_0008292813_watermarked.flac,0.38825199007987976,0.25816088914871216
audioseal,spoofed,E_0003890574,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0003890574.flac,watermarked_audios/audioseal/spoofed/E_0003890574_watermarked.flac,0.3039843440055847,0.22289064526557922
audioseal,spoofed,E_0001326075,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0001326075.flac,watermarked_audios/audioseal/spoofed/E_0001326075_watermarked.flac,0.4164091944694519,0.25765737891197205
audioseal,spoofed,E_0009041645,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0009041645.flac,watermarked_audios/audioseal/spoofed/E_0009041645_watermarked.flac,0.460559606552124,0.26774558424949646
audioseal,spoofed,E_0008133274,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0008133274.flac,watermarked_audios/audioseal/spoofed/E_0008133274_watermarked.flac,0.3084753453731537,0.2225930541753769
audioseal,spoofed,E_0004680698,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0004680698.flac,watermarked_audios/audioseal/spoofed/E_0004680698_watermarked.flac,0.28857535123825073,0.21521496772766113
audioseal,spoofed,E_0002523775,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0002523775.flac,watermarked_audios/audioseal/spoofed/E_0002523775_watermarked.flac,0.3040798008441925,0.1950235813856125
audioseal,spoofed,E_0004367644,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0004367644.flac,watermarked_audios/audioseal/spoofed/E_0004367644_watermarked.flac,0.2859967052936554,0.21497401595115662
audioseal,spoofed,E_0006734182,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0006734182.flac,watermarked_audios/audioseal/spoofed/E_0006734182_watermarked.flac,0.33452916145324707,0.22057922184467316
audioseal,spoofed,E_0001161561,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0001161561.flac,watermarked_audios/audioseal/spoofed/E_0001161561_watermarked.flac,0.31779614090919495,0.2089010775089264
audioseal,spoofed,E_0004704800,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0004704800.flac,watermarked_audios/audioseal/spoofed/E_0004704800_watermarked.flac,0.288764089345932,0.20170265436172485
audioseal,spoofed,E_0008956818,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0008956818.flac,watermarked_audios/audioseal/spoofed/E_0008956818_watermarked.flac,0.3006778955459595,0.2201772928237915
audioseal,spoofed,E_0000869262,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0000869262.flac,watermarked_audios/audioseal/spoofed/E_0000869262_watermarked.flac,0.42191657423973083,0.2629535496234894
audioseal,spoofed,E_0001478630,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0001478630.flac,watermarked_audios/audioseal/spoofed/E_0001478630_watermarked.flac,0.3358061611652374,0.2210845798254013
audioseal,spoofed,E_0009384898,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0009384898.flac,watermarked_audios/audioseal/spoofed/E_0009384898_watermarked.flac,0.3123706579208374,0.18764907121658325
audioseal,spoofed,E_0005671523,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0005671523.flac,watermarked_audios/audioseal/spoofed/E_0005671523_watermarked.flac,0.3724976181983948,0.23893430829048157
audioseal,spoofed,E_0007893774,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0007893774.flac,watermarked_audios/audioseal/spoofed/E_0007893774_watermarked.flac,0.35904544591903687,0.25321945548057556
audioseal,spoofed,E_0002481762,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0002481762.flac,watermarked_audios/audioseal/spoofed/E_0002481762_watermarked.flac,0.3328683376312256,0.22050848603248596
audioseal,spoofed,E_0000540119,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0000540119.flac,watermarked_audios/audioseal/spoofed/E_0000540119_watermarked.flac,0.48841357231140137,0.315024733543396
audioseal,spoofed,E_0004298649,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0004298649.flac,watermarked_audios/audioseal/spoofed/E_0004298649_watermarked.flac,0.333966463804245,0.20832084119319916
audioseal,spoofed,E_0008840837,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0008840837.flac,watermarked_audios/audioseal/spoofed/E_0008840837_watermarked.flac,0.5273014903068542,0.43985384702682495
audioseal,spoofed,E_0009924368,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0009924368.flac,watermarked_audios/audioseal/spoofed/E_0009924368_watermarked.flac,0.42366302013397217,0.2456006109714508
audioseal,spoofed,E_0005267978,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0005267978.flac,watermarked_audios/audioseal/spoofed/E_0005267978_watermarked.flac,0.30962732434272766,0.2094457447528839
audioseal,spoofed,E_0006211666,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0006211666.flac,watermarked_audios/audioseal/spoofed/E_0006211666_watermarked.flac,0.36727434396743774,0.23949025571346283
audioseal,spoofed,E_0003636012,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0003636012.flac,watermarked_audios/audioseal/spoofed/E_0003636012_watermarked.flac,0.33348703384399414,0.23676380515098572
audioseal,spoofed,E_0006285134,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0006285134.flac,watermarked_audios/audioseal/spoofed/E_0006285134_watermarked.flac,0.3791118264198303,0.2328275889158249
audioseal,spoofed,E_0002395442,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0002395442.flac,watermarked_audios/audioseal/spoofed/E_0002395442_watermarked.flac,0.3063447177410126,0.21421661972999573
audioseal,spoofed,E_0003020870,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0003020870.flac,watermarked_audios/audioseal/spoofed/E_0003020870_watermarked.flac,0.32394593954086304,0.22311682999134064
audioseal,spoofed,E_0001706021,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0001706021.flac,watermarked_audios/audioseal/spoofed/E_0001706021_watermarked.flac,0.3376195430755615,0.23156088590621948
audioseal,spoofed,E_0009729190,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0009729190.flac,watermarked_audios/audioseal/spoofed/E_0009729190_watermarked.flac,0.37366247177124023,0.2607283294200897
audioseal,spoofed,E_0001578323,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0001578323.flac,watermarked_audios/audioseal/spoofed/E_0001578323_watermarked.flac,0.33654800057411194,0.22151866555213928
audioseal,spoofed,E_0004263944,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0004263944.flac,watermarked_audios/audioseal/spoofed/E_0004263944_watermarked.flac,0.29282230138778687,0.19947628676891327
audioseal,spoofed,E_0001621932,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0001621932.flac,watermarked_audios/audioseal/spoofed/E_0001621932_watermarked.flac,0.31412598490715027,0.21526049077510834
audioseal,spoofed,E_0006168140,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0006168140.flac,watermarked_audios/audioseal/spoofed/E_0006168140_watermarked.flac,0.32506805658340454,0.21845024824142456
audioseal,spoofed,E_0009334964,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0009334964.flac,watermarked_audios/audioseal/spoofed/E_0009334964_watermarked.flac,0.34983575344085693,0.22306473553180695
audioseal,spoofed,E_0008913475,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0008913475.flac,watermarked_audios/audioseal/spoofed/E_0008913475_watermarked.flac,0.3293549120426178,0.21662265062332153
audioseal,spoofed,E_0007044173,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0007044173.flac,watermarked_audios/audioseal/spoofed/E_0007044173_watermarked.flac,0.398375928401947,0.2689523696899414
audioseal,spoofed,E_0000562839,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0000562839.flac,watermarked_audios/audioseal/spoofed/E_0000562839_watermarked.flac,0.32109081745147705,0.2044011801481247
audioseal,spoofed,E_0003212174,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0003212174.flac,watermarked_audios/audioseal/spoofed/E_0003212174_watermarked.flac,0.38203164935112,0.231925368309021
audioseal,spoofed,E_0009770078,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0009770078.flac,watermarked_audios/audioseal/spoofed/E_0009770078_watermarked.flac,0.4367937743663788,0.26608285307884216
audioseal,spoofed,E_0003336437,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0003336437.flac,watermarked_audios/audioseal/spoofed/E_0003336437_watermarked.flac,0.416395366191864,0.24889206886291504
audioseal,spoofed,E_0001786480,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0001786480.flac,watermarked_audios/audioseal/spoofed/E_0001786480_watermarked.flac,0.31474798917770386,0.2125784009695053
audioseal,spoofed,E_0005465601,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0005465601.flac,watermarked_audios/audioseal/spoofed/E_0005465601_watermarked.flac,0.30828118324279785,0.20443570613861084
audioseal,spoofed,E_0002119027,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0002119027.flac,watermarked_audios/audioseal/spoofed/E_0002119027_watermarked.flac,0.3228795826435089,0.21936243772506714
audioseal,spoofed,E_0007454880,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0007454880.flac,watermarked_audios/audioseal/spoofed/E_0007454880_watermarked.flac,0.317739874124527,0.23108935356140137
audioseal,spoofed,E_0009860508,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0009860508.flac,watermarked_audios/audioseal/spoofed/E_0009860508_watermarked.flac,0.369348406791687,0.2518302798271179
audioseal,spoofed,E_0001870600,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0001870600.flac,watermarked_audios/audioseal/spoofed/E_0001870600_watermarked.flac,0.2897721827030182,0.20439653098583221
audioseal,spoofed,E_0003340157,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0003340157.flac,watermarked_audios/audioseal/spoofed/E_0003340157_watermarked.flac,0.451714426279068,0.25226956605911255
audioseal,spoofed,E_0001525085,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0001525085.flac,watermarked_audios/audioseal/spoofed/E_0001525085_watermarked.flac,0.3360690772533417,0.21348924934864044
audioseal,spoofed,E_0008742439,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0008742439.flac,watermarked_audios/audioseal/spoofed/E_0008742439_watermarked.flac,0.37892255187034607,0.2766866385936737
audioseal,spoofed,E_0008681146,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0008681146.flac,watermarked_audios/audioseal/spoofed/E_0008681146_watermarked.flac,0.3133634626865387,0.22102293372154236
audioseal,spoofed,E_0007577714,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0007577714.flac,watermarked_audios/audioseal/spoofed/E_0007577714_watermarked.flac,0.3459869921207428,0.23367111384868622
audioseal,spoofed,E_0006106883,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0006106883.flac,watermarked_audios/audioseal/spoofed/E_0006106883_watermarked.flac,0.319937139749527,0.2168242484331131
audioseal,spoofed,E_0000014603,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0000014603.flac,watermarked_audios/audioseal/spoofed/E_0000014603_watermarked.flac,0.39548638463020325,0.23818300664424896
audioseal,spoofed,E_0007981693,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0007981693.flac,watermarked_audios/audioseal/spoofed/E_0007981693_watermarked.flac,0.3203491270542145,0.2419878989458084
audioseal,spoofed,E_0001253940,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0001253940.flac,watermarked_audios/audioseal/spoofed/E_0001253940_watermarked.flac,0.3191329836845398,0.22350209951400757
audioseal,spoofed,E_0001878898,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0001878898.flac,watermarked_audios/audioseal/spoofed/E_0001878898_watermarked.flac,0.2985777258872986,0.21795406937599182
audioseal,spoofed,E_0006255348,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0006255348.flac,watermarked_audios/audioseal/spoofed/E_0006255348_watermarked.flac,0.4205467700958252,0.27720192074775696
audioseal,spoofed,E_0004621745,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0004621745.flac,watermarked_audios/audioseal/spoofed/E_0004621745_watermarked.flac,0.42872318625450134,0.26764971017837524
audioseal,spoofed,E_0002476724,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0002476724.flac,watermarked_audios/audioseal/spoofed/E_0002476724_watermarked.flac,0.39167535305023193,0.25746309757232666
audioseal,spoofed,E_0009864863,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0009864863.flac,watermarked_audios/audioseal/spoofed/E_0009864863_watermarked.flac,0.32063883543014526,0.22046181559562683
audioseal,spoofed,E_0007967856,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0007967856.flac,watermarked_audios/audioseal/spoofed/E_0007967856_watermarked.flac,0.5243356227874756,0.2950054109096527
audioseal,spoofed,E_0004970342,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0004970342.flac,watermarked_audios/audioseal/spoofed/E_0004970342_watermarked.flac,0.3304331600666046,0.23747849464416504
audioseal,spoofed,E_0006374044,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0006374044.flac,watermarked_audios/audioseal/spoofed/E_0006374044_watermarked.flac,0.3272964060306549,0.22944408655166626
audioseal,spoofed,E_0000797860,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0000797860.flac,watermarked_audios/audioseal/spoofed/E_0000797860_watermarked.flac,0.3282107710838318,0.2228078842163086
audioseal,spoofed,E_0006142304,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0006142304.flac,watermarked_audios/audioseal/spoofed/E_0006142304_watermarked.flac,0.33167046308517456,0.2243519276380539
audioseal,spoofed,E_0001830486,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0001830486.flac,watermarked_audios/audioseal/spoofed/E_0001830486_watermarked.flac,0.30234605073928833,0.19652096927165985
audioseal,spoofed,E_0008039053,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0008039053.flac,watermarked_audios/audioseal/spoofed/E_0008039053_watermarked.flac,0.33924534916877747,0.21673278510570526
audioseal,spoofed,E_0001259916,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0001259916.flac,watermarked_audios/audioseal/spoofed/E_0001259916_watermarked.flac,0.3975863754749298,0.28074052929878235
audioseal,spoofed,E_0005444244,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0005444244.flac,watermarked_audios/audioseal/spoofed/E_0005444244_watermarked.flac,0.32710614800453186,0.2202252447605133
audioseal,spoofed,E_0009252414,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0009252414.flac,watermarked_audios/audioseal/spoofed/E_0009252414_watermarked.flac,0.33417966961860657,0.23775936663150787
